"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id_clean","gene_symbol"
"ENSG00000112238.12",2.74582911128778,2.46944342833172,1.07256856142387,2.30236417246228,0.0213146436591968,0.0507628228733471,"ENSG00000112238","PRDM13"
"ENSG00000078399.19",271.617615126774,-1.08340379230192,0.470572892665839,-2.30230812098916,0.0213178021780906,0.0507671646808316,"ENSG00000078399","HOXA9"
"ENSG00000170677.6",3025.19225052961,0.35190535931588,0.152861707476975,2.30211584787437,0.0213286399288231,0.0507876801981068,"ENSG00000170677","SOCS6"
"ENSG00000205334.2",2.72218547967615,1.57898375080065,0.685886079182143,2.30210788456801,0.021329088895509,0.0507876801981068,"ENSG00000205334","LINC01460"
"ENSG00000284699.1",0.995537384887019,-1.39260123873097,0.604955246541116,-2.3019905136674,0.0213357071549006,0.0508002572650348,"ENSG00000284699",NA
"ENSG00000129194.8",64.1233415039739,-0.716593451381762,0.311341302923172,-2.30163311020315,0.0213558712823544,0.0508450834094509,"ENSG00000129194","SOX15"
"ENSG00000258302.2",32.5023817642454,-0.666034645722954,0.289442237516885,-2.30109693539147,0.0213861525249277,0.0509139897441837,"ENSG00000258302",NA
"ENSG00000115649.16",4093.64001662828,0.277547613570776,0.120627904720737,2.3008574526211,0.0213996897338187,0.0509398375222993,"ENSG00000115649","CNPPD1"
"ENSG00000174547.13",1871.53909761718,0.40076703475922,0.174180366295335,2.30087376254389,0.0213987675483736,0.0509398375222993,"ENSG00000174547","MRPL11"
"ENSG00000222522.1",0.673321124582367,1.90232656575396,0.826884944461754,2.30059402882495,0.0214145888712425,0.0509721116987217,"ENSG00000222522","RNU6-519P"
"ENSG00000204304.12",2741.94232014434,0.240312331569565,0.104458925822884,2.30054377523494,0.0214174322185815,0.0509756878155132,"ENSG00000204304","PBX2"
"ENSG00000244411.4",3.99579773441478,1.10646872960951,0.481019757680084,2.30025630328766,0.0214337036968009,0.051011221813929,"ENSG00000244411","KRTAP5-7"
"ENSG00000176783.15",3344.95613135128,0.241170911423019,0.104850815009819,2.30013387497688,0.0214406366478996,0.0510245274927946,"ENSG00000176783","RUFY1"
"ENSG00000089169.15",14.3493061554214,-1.00132262158181,0.435441423256172,-2.29955757101392,0.0214732982051444,0.0510958582416477,"ENSG00000089169","RPH3A"
"ENSG00000249647.2",0.711921097248525,2.14986639869418,0.934899953021555,2.29956841023032,0.0214726835018779,0.0510958582416477,"ENSG00000249647","LINC02900"
"ENSG00000004139.14",240.89345150357,-0.548193519859092,0.238398218283601,-2.29948664803759,0.0214773206992317,0.0511004339986132,"ENSG00000004139","SARM1"
"ENSG00000185133.14",1584.82016637238,0.971835471274483,0.422633399588841,2.29947626529264,0.0214779096259329,0.0511004339986132,"ENSG00000185133","INPP5J"
"ENSG00000154438.8",1.46329001425159,3.11735230117597,1.35578305877016,2.29930023170797,0.0214878966863126,0.0511177967791097,"ENSG00000154438","ASZ1"
"ENSG00000235669.1",0.784684637625216,1.98653654732421,0.86397056343953,2.29931045267985,0.0214873167008297,0.0511177967791097,"ENSG00000235669",NA
"ENSG00000212464.1",2.15561637576127,-0.815412292614448,0.354672410857606,-2.2990575744044,0.0215016701940552,0.0511473620190858,"ENSG00000212464","SNORA12"
"ENSG00000242516.2",131.441913735225,-0.884225405915933,0.38461977355759,-2.29895982137678,0.0215072209400052,0.0511573647875296,"ENSG00000242516","LINC00960"
"ENSG00000228877.2",0.986469672791131,-1.74445555523643,0.758867733574754,-2.2987610067685,0.0215185141518837,0.0511810245563324,"ENSG00000228877","LOC100506532"
"ENSG00000187714.7",2.72843120189803,3.39740420878738,1.47794552106764,2.29873439877077,0.0215200259503575,0.0511814180745021,"ENSG00000187714","SLC18A3"
"ENSG00000287678.1",36.6291517276861,-0.579922846335464,0.252323683878507,-2.29832902493091,0.0215430696953158,0.0512330181086912,"ENSG00000287678",NA
"ENSG00000070495.15",1354.64162034149,0.357692237480917,0.155639614134424,2.29820820020783,0.0215499422113076,0.0512461562093619,"ENSG00000070495","JMJD6"
"ENSG00000092295.12",79.3311021668961,-0.644641808057767,0.280517079846106,-2.29804833420989,0.0215590383302902,0.0512613736631211,"ENSG00000092295","TGM1"
"ENSG00000237748.1",7.91149364178192,0.710659122496702,0.309243099710598,2.29805975674725,0.0215583882953644,0.0512613736631211,"ENSG00000237748",NA
"ENSG00000286349.1",5.37713167571263,-0.780733821332806,0.33975352703498,-2.29794177015983,0.0215651035103654,0.0512725880259267,"ENSG00000286349",NA
"ENSG00000288553.1",0.859157379764538,-1.66183139311917,0.723400171093341,-2.29725048392993,0.0216044847170444,0.051363007286957,"ENSG00000288553",NA
"ENSG00000165275.10",515.600538811021,-0.3273769760374,0.142518573588551,-2.29708288396523,0.0216140419786474,0.0513825155286275,"ENSG00000165275","TRMT10B"
"ENSG00000224031.1",1.69845921546272,-1.04335051336297,0.454218357397368,-2.29702409946897,0.0216173949919244,0.0513872730501504,"ENSG00000224031",NA
"ENSG00000211676.2",5.69050751992946,1.43954070151255,0.626719076758959,2.29694731642294,0.0216217753077941,0.0513944718517972,"ENSG00000211676",NA
"ENSG00000258131.1",1.07331603822536,1.98652072246649,0.864874796199505,2.29688820994184,0.0216251477380353,0.0513992741816564,"ENSG00000258131",NA
"ENSG00000266028.7",2548.11414035753,0.439452068538582,0.191332217012508,2.29680121518611,0.0216301122185853,0.051407859705503,"ENSG00000266028","SRGAP2"
"ENSG00000176134.5",0.656892927724822,-3.20118889324069,1.39378273863053,-2.29676319308276,0.0216322823160015,0.0514098032159788,"ENSG00000176134",NA
"ENSG00000267226.2",8.28257931284762,0.642881042784033,0.279926456450131,2.29660694075397,0.0216412023494479,0.0514277869171884,"ENSG00000267226","MALT1-AS1"
"ENSG00000286791.1",5.6468815422816,-1.08925810865538,0.474326215779076,-2.29643243915222,0.0216511679700538,0.0514482529304661,"ENSG00000286791",NA
"ENSG00000226443.3",3.14107677278925,-1.06616420837516,0.464283445210962,-2.29636490245892,0.0216550259984513,0.0514542042209592,"ENSG00000226443",NA
"ENSG00000161999.13",935.172406365502,0.350406672533084,0.152593745737204,2.29633705392194,0.0216566170182172,0.0514547684967205,"ENSG00000161999","JMJD8"
"ENSG00000260773.1",11.1052436527339,-0.523973647962525,0.228184990726297,-2.29626692927854,0.0216606237725031,0.0514610719774831,"ENSG00000260773",NA
"ENSG00000287876.1",0.686318878151085,-1.93576670764955,0.843044852040764,-2.29616099661083,0.0216666777352038,0.0514722381017231,"ENSG00000287876",NA
"ENSG00000276048.1",1.33750416537057,1.73014322680485,0.753521777774129,2.29607594343938,0.021671539518198,0.0514805708169904,"ENSG00000276048",NA
"ENSG00000269846.1",1.91375652759881,2.00989061303531,0.87541301553489,2.29593412180105,0.0216796483944561,0.0514966154533398,"ENSG00000269846",NA
"ENSG00000286653.1",1.16490408864746,-1.42994796681222,0.622878992911804,-2.29570748585945,0.0216926121447476,0.0515241893584866,"ENSG00000286653",NA
"ENSG00000271730.1",6.12651206811372,-0.930447315751532,0.405308489670027,-2.29565217473988,0.0216957770074409,0.0515284870009912,"ENSG00000271730",NA
"ENSG00000199719.1",5.51586368555342,-1.06614248739059,0.464431369770109,-2.29558672558731,0.0216995224802606,0.0515341629966332,"ENSG00000199719",NA
"ENSG00000272716.1",5.87191199271336,0.762224716614388,0.332066895005032,2.29539507876218,0.0217104931315067,0.0515569962765009,"ENSG00000272716","SLC30A6-DT"
"ENSG00000186814.14",1136.42070078641,-0.294102922275822,0.128132448876874,-2.295303998743,0.0217157086178782,0.0515661604790206,"ENSG00000186814","ZSCAN30"
"ENSG00000261664.5",53.5152183235127,0.977469104878798,0.425907961267518,2.29502426291777,0.0217317338605181,0.0516009907999747,"ENSG00000261664","TTC39A-AS1"
"ENSG00000102383.14",256.294084638708,-0.738234996858669,0.321672509737493,-2.29498938986461,0.0217337323565151,0.0516025129931248,"ENSG00000102383","ZDHHC15"
"ENSG00000123200.17",5744.24037614525,-0.334582204872799,0.145795721864212,-2.29486983976399,0.0217405847171903,0.0516128565308218,"ENSG00000123200","ZC3H13"
"ENSG00000272870.3",113.121563294087,-0.411121293972506,0.179148277931464,-2.29486601110275,0.0217408041990806,0.0516128565308218,"ENSG00000272870","SAP30-DT"
"ENSG00000273437.1",28.4291695853688,-0.571294855100128,0.248970518323263,-2.29462853251709,0.0217544216699411,0.0516419595218441,"ENSG00000273437",NA
"ENSG00000204498.11",905.442299438551,0.572379203516526,0.249464032240915,2.29443578849781,0.021765479432991,0.0516649828688825,"ENSG00000204498","NFKBIL1"
"ENSG00000265008.1",4.90483582330376,-0.684415522017287,0.298303202173382,-2.29436196806056,0.0217697158215983,0.0516718123725063,"ENSG00000265008",NA
"ENSG00000204290.10",4.15854032930567,-1.26543379886309,0.551549573325706,-2.29432468097625,0.0217718559161343,0.0516736656459915,"ENSG00000204290","BTNL2"
"ENSG00000253658.6",3.44593099560812,1.31757930920418,0.574337801801643,2.2940842568103,0.0217856594730519,0.0517031992051485,"ENSG00000253658","LINC01592"
"ENSG00000238934.1",1.35180247367303,1.24930605668769,0.544583148116766,2.29405933879507,0.0217870905352805,0.0517033676695605,"ENSG00000238934","LOC124900457"
"ENSG00000132274.16",3863.825943482,-0.444916666575981,0.193958981710885,-2.29386988244336,0.0217979738461215,0.0517259660274849,"ENSG00000132274","TRIM22"
"ENSG00000277117.5",72.8426001945958,0.721301888466625,0.314468148788915,2.29372001980015,0.0218065860493291,0.0517431726275043,"ENSG00000277117","LOC102723996"
"ENSG00000288580.1",3.36674821566537,-1.11006574111133,0.483963829145278,-2.29369567364529,0.0218079854369536,0.0517432634119206,"ENSG00000288580",NA
"ENSG00000233029.3",4.55152539310875,1.53675414977136,0.670139039001935,2.29318702587468,0.0218372397745089,0.0518094408055893,"ENSG00000233029",NA
"ENSG00000135211.6",985.599193596611,0.34145390486323,0.14890414930803,2.29311208888398,0.0218415525809491,0.051816439176534,"ENSG00000135211","TMEM60"
"ENSG00000275426.1",14.5477395456259,0.77091675409688,0.336201460763737,2.29302023954808,0.0218468397450404,0.0518257480753642,"ENSG00000275426",NA
"ENSG00000278356.1",13.667728947192,0.649985751836502,0.283466049542127,2.29299329809126,0.0218483907993083,0.0518261934503746,"ENSG00000278356","LOC124902860"
"ENSG00000006283.18",57.1347890039063,-0.680142990092893,0.296627571767116,-2.29291898268606,0.0218526697293389,0.0518298752034451,"ENSG00000006283","CACNA1G"
"ENSG00000231466.2",16.2082294574645,-0.621439526105549,0.271023284757111,-2.29293776976572,0.0218515879386,0.0518298752034451,"ENSG00000231466",NA
"ENSG00000254866.2",5.44519356762768,-0.787330854613727,0.343381087178259,-2.29287775015111,0.0218550441294396,0.0518322729166291,"ENSG00000254866","DEFB109D"
"ENSG00000165376.11",63.3891801486011,-1.13761638834219,0.496172890962723,-2.29278223188468,0.0218605454681569,0.0518388519725523,"ENSG00000165376","CLDN2"
"ENSG00000169504.15",16577.560448278,-0.402917026840839,0.175731042781433,-2.29280507566309,0.0218592296796924,0.0518388519725523,"ENSG00000169504","CLIC4"
"ENSG00000260352.1",7.5061560294504,0.729275090556349,0.318126917660521,2.29240296897659,0.0218824008655341,0.0518874419226096,"ENSG00000260352",NA
"ENSG00000140025.16",556.719161139437,0.410847699537047,0.179246226179077,2.29208563156352,0.0219007023523164,0.051927599321606,"ENSG00000140025","EFCAB11"
"ENSG00000234030.1",0.918469985218282,2.08162645357609,0.908193029108675,2.29205288617889,0.0219025916023237,0.0519288399502517,"ENSG00000234030","TMEM97P1"
"ENSG00000175416.16",3192.66040944043,0.514025528958197,0.224299836904462,2.29168926759916,0.0219235801641542,0.0519753601459509,"ENSG00000175416","CLTB"
"ENSG00000233213.1",0.801670949062644,-1.91051860730918,0.833735860601421,-2.29151545182549,0.0219336192286431,0.051995917621406,"ENSG00000233213",NA
"ENSG00000220660.2",1.32460651022622,1.51076186204848,0.659322465490508,2.29138538594243,0.0219411340500202,0.0520104889263278,"ENSG00000220660",NA
"ENSG00000134905.17",2493.69637735327,0.416351274800061,0.181705701556287,2.29134953517729,0.0219432057947929,0.0520121566460315,"ENSG00000134905","CARS2"
"ENSG00000213171.3",52.1890190923407,1.04248732195041,0.455011154511825,2.2911247594993,0.0219561990155573,0.0520397098058737,"ENSG00000213171","LINGO4"
"ENSG00000182923.19",1829.02748873381,-0.196295058217368,0.0856829073215384,-2.29094768552543,0.0219664395390764,0.052060735603366,"ENSG00000182923","CEP63"
"ENSG00000212396.1",0.65083361660107,1.95514529854332,0.853433405614687,2.29091723581539,0.0219682009221706,0.052061664363588,"ENSG00000212396","RNA5SP323"
"ENSG00000215236.3",1.74628127722157,1.84459885795084,0.805202348515256,2.29085131377493,0.0219720146460446,0.0520674564748402,"ENSG00000215236","RPL7P33"
"ENSG00000171443.7",676.762979088728,0.515270166208634,0.22492917789127,2.29081069445652,0.0219743648428684,0.0520697799352766,"ENSG00000171443","ZNF524"
"ENSG00000106526.10",146.788018685199,0.409925727578108,0.17895114563433,2.29071306654696,0.0219800143994648,0.0520799206803573,"ENSG00000106526","ACTR3C"
"ENSG00000256683.7",941.546005538773,0.39324381667361,0.171671543778216,2.29067560073698,0.0219821828159391,0.0520818123869072,"ENSG00000256683","ZNF350"
"ENSG00000251602.7",141.081098815032,0.451123994526465,0.19694849754077,2.2905683473573,0.0219883913710956,0.0520932754563255,"ENSG00000251602","MTA1-DT"
"ENSG00000175611.12",151.086023558747,-0.370965987583446,0.161956860542523,-2.2905234538431,0.0219909905659371,0.0520961865996197,"ENSG00000175611","ERCC6L2-AS1"
